timestamp,frame_id,class_id,class_name,confidence,x1,y1,x2,y2,inference_ms,end_to_end_fps
1788286894.8055434,308,2,mouse,0.96000,336.94,79.21,527.61,286.94,48.294,7.500
1788286894.8061218,308,2,mouse,0.75130,148.42,103.17,341.51,252.38,48.294,7.500
1788286894.9384801,309,2,mouse,0.93245,346.32,74.69,539.29,293.93,48.029,7.500
1788286894.938991,309,2,mouse,0.58323,159.45,105.00,352.68,256.82,48.029,7.500
1788286894.9394636,309,2,mouse,0.36069,0.00,1.14,91.27,237.55,48.029,7.500
1788286895.0693004,310,2,mouse,0.95762,337.06,87.86,530.45,297.49,48.248,7.500
1788286895.0698576,310,2,mouse,0.94585,140.08,113.68,344.29,264.54,48.248,7.500
1788286895.206302,311,2,mouse,0.94665,336.84,86.42,533.99,294.68,48.365,7.500
1788286895.206811,311,2,mouse,0.92537,141.31,112.61,344.68,261.84,48.365,7.500
1788286895.2072647,311,2,mouse,0.45319,40.75,158.00,195.18,318.41,48.365,7.500
1788286895.207707,311,2,mouse,0.38575,0.34,57.18,82.50,245.97,48.365,7.500
1788286895.3374503,312,2,mouse,0.96512,342.59,81.87,537.77,292.71,48.031,7.500
1788286895.337989,312,2,mouse,0.93848,143.90,109.39,348.84,258.71,48.031,7.500
1788286895.338442,312,2,mouse,0.61313,0.05,47.29,86.48,236.89,48.031,7.500
1788286895.469421,313,2,mouse,0.96595,346.66,81.48,543.54,294.01,48.189,7.500
1788286895.4699306,313,2,mouse,0.91129,143.89,108.48,354.01,259.16,48.189,7.500
1788286895.606186,314,2,mouse,0.96905,349.44,81.27,545.35,293.36,48.452,7.500
1788286895.6066744,314,2,mouse,0.93176,150.65,106.89,357.69,256.79,48.452,7.500
1788286895.6071289,314,2,mouse,0.66778,0.00,33.63,97.30,231.22,48.452,7.500
1788286895.7376752,315,2,mouse,0.95927,348.45,81.69,544.51,292.64,48.382,7.500
1788286895.7382271,315,2,mouse,0.92758,144.86,105.15,356.54,256.48,48.382,7.500
1788286895.7386992,315,2,mouse,0.61987,0.00,33.34,92.87,231.99,48.382,7.500
1788286895.8697608,316,2,mouse,0.96959,351.07,82.90,545.73,293.40,48.350,7.500
1788286895.8702967,316,2,mouse,0.94679,151.37,107.18,359.37,256.63,48.350,7.500
1788286895.8707674,316,2,mouse,0.72694,0.00,10.35,101.12,230.15,48.350,7.500
1788286896.0060472,317,2,mouse,0.93328,358.69,81.79,552.34,293.89,48.434,7.500
1788286896.0065634,317,2,mouse,0.90475,152.20,105.55,362.17,255.26,48.434,7.500
1788286896.0070255,317,2,mouse,0.62379,0.00,2.75,112.15,231.19,48.434,7.500
1788286896.1382627,318,2,mouse,0.93337,367.73,78.59,557.86,295.88,48.537,7.500
1788286896.1387556,318,2,mouse,0.87352,169.15,102.70,371.48,255.27,48.537,7.500
1788286896.1392033,318,2,mouse,0.78991,0.32,2.95,118.78,229.34,48.537,7.500
1788286896.1396463,318,2,mouse,0.71481,3.58,336.69,514.31,480.00,48.537,7.500
1788286896.2695072,319,2,mouse,0.93882,375.24,110.38,562.00,325.98,48.102,7.500
1788286896.2700562,319,2,mouse,0.82448,172.33,130.07,369.86,281.50,48.102,7.500
1788286896.270516,319,2,mouse,0.71035,0.18,1.20,145.61,247.61,48.102,7.500
1788286896.4065666,320,2,mouse,0.62071,3.33,382.39,639.29,478.67,48.053,7.499
1788286896.407083,320,2,mouse,0.57856,243.08,139.77,418.05,298.60,48.053,7.499
1788286896.4075303,320,2,mouse,0.44350,435.24,121.00,640.00,352.00,48.053,7.499
1788286896.5376303,321,2,mouse,0.75262,491.30,1.22,639.76,406.41,48.192,7.500
1788286896.538197,321,2,mouse,0.53123,9.28,4.81,278.85,300.26,48.192,7.500
1788286896.5386536,321,2,mouse,0.43832,278.92,166.58,482.33,333.85,48.192,7.500
1788286896.669253,322,2,mouse,0.75950,343.25,219.99,517.72,382.16,48.317,7.500
1788286896.66976,322,2,mouse,0.51865,515.58,220.81,640.00,469.82,48.317,7.500
1788286896.805213,323,2,mouse,0.86894,350.62,225.26,538.88,398.05,48.322,7.500
1788286896.8057096,323,2,mouse,0.83338,542.65,240.72,640.00,475.40,48.322,7.500
1788286896.9380484,324,2,mouse,0.74663,379.47,241.22,552.61,414.34,47.986,7.500
1788286896.9385517,324,2,mouse,0.58144,562.51,211.95,640.00,476.33,47.986,7.500
1788286897.069057,325,2,mouse,0.75479,397.28,271.02,560.41,439.50,48.118,7.500
1788286897.0695448,325,2,mouse,0.50843,563.67,258.25,640.00,480.00,48.118,7.500
1788286897.2055314,326,2,mouse,0.74061,388.75,293.96,551.52,460.47,48.437,7.500
1788286897.2061098,326,2,mouse,0.55559,559.89,258.31,640.00,480.00,48.437,7.500
1788286897.3372345,327,2,mouse,0.86269,537.30,331.61,640.00,480.00,48.316,7.500
1788286897.3377285,327,2,mouse,0.58441,369.70,305.43,535.86,472.07,48.316,7.500
1788286897.4694655,328,2,mouse,0.79895,365.15,305.68,532.11,479.42,48.469,7.500
1788286897.4699814,328,2,mouse,0.76514,532.66,333.80,640.00,480.00,48.469,7.500
1788286897.606406,329,2,mouse,0.55617,366.00,323.11,532.78,480.00,48.500,7.500
1788286897.6069152,329,0,bottle,0.52757,218.69,165.14,386.30,478.05,48.500,7.500
1788286897.6073546,329,2,mouse,0.49902,532.13,342.88,640.00,480.00,48.500,7.500
1788286897.6078267,329,0,bottle,0.35116,46.34,113.19,245.25,454.15,48.500,7.500
1788286897.7367346,330,2,mouse,0.64798,375.81,333.76,534.35,480.00,48.168,7.500
1788286897.8734663,331,2,mouse,0.74470,379.61,341.00,535.64,480.00,48.361,7.493
1788286897.8740451,331,0,bottle,0.37686,36.18,141.51,239.95,474.42,48.361,7.493
1788286898.004716,332,0,bottle,0.35299,193.50,178.40,371.27,480.00,48.253,7.500
1788286898.136881,333,0,bottle,0.62162,189.77,158.70,377.17,477.63,48.226,7.500
1788286898.2731423,334,0,bottle,0.42595,181.00,132.97,380.53,478.56,48.276,7.493
1788286898.4070582,335,0,bottle,0.83720,0.33,91.59,214.72,479.48,48.103,7.500
1788286898.4075482,335,0,bottle,0.75289,195.29,110.12,381.75,480.00,48.103,7.500
1788286898.408001,335,2,mouse,0.49330,542.90,353.81,640.00,479.82,48.103,7.500
1788286898.5374823,336,0,bottle,0.91766,1.55,89.91,216.16,479.74,47.995,7.500
1788286898.5380435,336,0,bottle,0.79866,193.48,105.81,381.11,480.00,47.995,7.500
1788286898.5384872,336,2,mouse,0.55039,542.85,356.32,640.00,479.84,47.995,7.500
1788286898.6736364,337,0,bottle,0.89650,5.38,96.54,220.14,480.00,48.325,7.493
1788286898.67418,337,0,bottle,0.75388,199.23,115.70,382.89,480.00,48.325,7.493
1788286898.6746402,337,2,mouse,0.55288,541.76,367.28,640.00,479.61,48.325,7.493
1788286898.8057218,338,0,bottle,0.88052,5.30,100.76,218.86,478.82,48.232,7.500
1788286898.8062794,338,0,bottle,0.65502,196.93,123.77,382.60,478.68,48.232,7.500
1788286898.8067458,338,2,mouse,0.58903,540.80,366.73,640.00,479.96,48.232,7.500
1788286898.9376853,339,0,bottle,0.84555,5.41,96.94,212.93,478.74,48.262,7.500
1788286898.9382155,339,2,mouse,0.82878,535.03,375.70,640.00,479.93,48.262,7.500
1788286898.9386785,339,0,bottle,0.69328,197.35,118.63,378.86,480.00,48.262,7.500
1788286899.0736918,340,0,bottle,0.87490,5.08,98.59,211.95,478.67,48.283,7.493
1788286899.0742323,340,2,mouse,0.79791,534.37,372.43,640.00,480.00,48.283,7.493
1788286899.074691,340,0,bottle,0.63963,193.50,119.06,375.96,479.98,48.283,7.493
1788286899.205544,341,0,bottle,0.87425,3.10,98.78,208.10,478.95,48.150,7.500
1788286899.2060962,341,2,mouse,0.79172,531.28,376.62,640.00,480.00,48.150,7.500
1788286899.2065454,341,0,bottle,0.68339,191.17,118.54,373.31,479.64,48.150,7.500
1788286899.3375707,342,0,bottle,0.84646,0.90,96.85,206.42,480.00,48.156,7.500
1788286899.3381047,342,2,mouse,0.75226,529.81,372.20,640.00,480.00,48.156,7.500
1788286899.338564,342,0,bottle,0.75103,192.81,116.31,374.41,480.00,48.156,7.500
1788286899.4739172,343,0,bottle,0.84292,1.78,95.46,209.51,479.06,48.361,7.493
1788286899.4744287,343,2,mouse,0.77909,534.96,371.57,640.00,479.98,48.361,7.493
1788286899.4749136,343,0,bottle,0.71579,197.23,114.42,379.37,480.00,48.361,7.493
1788286899.605574,344,0,bottle,0.91095,5.31,94.22,215.19,480.00,48.011,7.500
1788286899.606085,344,2,mouse,0.76765,536.31,369.89,640.00,480.00,48.011,7.500
1788286899.606541,344,0,bottle,0.70797,201.76,118.08,381.79,480.00,48.011,7.500
1788286899.7375317,345,0,bottle,0.85490,9.18,94.56,219.36,480.00,48.067,7.500
1788286899.7380705,345,0,bottle,0.60446,203.93,109.97,390.25,476.90,48.067,7.500
1788286899.7385213,345,2,mouse,0.55387,542.76,367.70,640.00,479.72,48.067,7.500
1788286899.86861,346,,,,,,,,48.248,7.493
1788286900.0062847,347,0,bottle,0.71538,225.42,126.23,408.76,478.97,48.370,7.500
1788286900.0067947,347,0,bottle,0.62073,0.06,108.18,202.73,480.00,48.370,7.500
1788286900.137381,348,0,bottle,0.93445,9.14,138.73,209.93,478.80,48.238,7.500
1788286900.1379032,348,0,bottle,0.85825,232.74,155.43,412.86,409.37,48.238,7.500
1788286900.273171,349,0,bottle,0.63912,247.97,153.39,439.47,445.06,48.609,7.493
1788286900.4009347,350,,,,,,,,48.496,7.501
1788286900.532741,351,,,,,,,,48.120,7.500
1788286900.6744642,352,0,bottle,0.91327,75.87,167.40,255.03,480.00,48.327,7.492
1788286900.674967,352,0,bottle,0.85519,298.66,194.82,478.25,479.62,48.327,7.492
1788286900.8047192,353,0,bottle,0.66713,76.30,187.15,256.42,480.00,47.951,7.500
1788286900.9324744,354,,,,,,,,48.025,7.500
1788286901.0738683,355,0,bottle,0.74522,49.41,210.03,224.37,479.64,48.632,7.493
1788286901.0743988,355,0,bottle,0.62339,271.50,220.37,423.74,480.00,48.632,7.493
1788286901.2050033,356,0,bottle,0.89177,48.69,221.26,224.67,478.57,48.037,7.500
1788286901.2055056,356,0,bottle,0.77445,270.54,224.15,417.62,480.00,48.037,7.500
1788286901.337239,357,0,bottle,0.44795,270.20,219.73,423.04,439.91,48.180,7.500
1788286901.337741,357,0,bottle,0.35773,45.74,216.28,225.52,479.55,48.180,7.500
1788286901.474391,358,0,bottle,0.89087,59.02,216.30,222.52,479.62,48.214,7.493
1788286901.4749084,358,0,bottle,0.82247,274.92,222.63,423.66,479.70,48.214,7.493
1788286901.6054826,359,0,bottle,0.72965,49.94,219.55,228.45,480.00,48.359,7.500
1788286901.6060138,359,0,bottle,0.68606,266.63,225.58,420.77,480.00,48.359,7.500
1788286901.7374141,360,0,bottle,0.88823,45.54,219.90,216.66,478.65,48.297,7.500
1788286901.737946,360,0,bottle,0.81719,269.38,224.84,414.12,480.00,48.297,7.500
1788286901.871854,361,0,bottle,0.58500,52.36,202.27,233.07,479.82,47.148,7.500
1788286902.005225,362,0,bottle,0.69182,64.86,176.92,238.88,480.00,48.170,7.500
1788286902.0057251,362,0,bottle,0.63973,293.41,202.08,444.89,480.00,48.170,7.500
1788286902.1373193,363,0,bottle,0.84964,79.75,166.61,249.64,478.21,48.167,7.500
1788286902.1378598,363,0,bottle,0.76792,297.86,182.39,447.95,478.95,48.167,7.500
1788286902.273282,364,0,bottle,0.81468,80.60,160.05,245.64,478.45,48.286,7.500
1788286902.273765,364,0,bottle,0.78826,297.41,165.44,445.63,478.62,48.286,7.500
1788286902.404318,365,0,bottle,0.84372,80.91,164.60,246.89,478.26,47.955,7.501
1788286902.40482,365,0,bottle,0.53236,291.46,171.70,442.78,480.00,47.955,7.501
1788286902.5370584,366,0,bottle,0.78609,74.20,162.18,236.76,479.68,48.072,7.500
1788286902.5375419,366,0,bottle,0.68457,288.76,170.01,439.56,479.10,48.072,7.500
1788286902.6730242,367,0,bottle,0.65544,72.84,158.65,236.52,478.30,48.320,7.500
1788286902.8052201,368,0,bottle,0.82831,69.41,161.80,232.98,478.07,47.950,7.500
1788286902.8057146,368,0,bottle,0.52990,283.34,163.86,427.95,478.37,47.950,7.500
1788286902.937065,369,0,bottle,0.85731,64.32,167.59,232.22,478.12,47.997,7.500
1788286902.9375522,369,0,bottle,0.53478,278.75,167.78,424.79,478.64,47.997,7.500
1788286903.0738888,370,0,bottle,0.73221,274.29,165.22,422.80,478.78,48.565,7.500
1788286903.0743942,370,0,bottle,0.65876,57.55,162.36,229.45,478.33,48.565,7.500
1788286903.20548,371,0,bottle,0.81442,274.06,165.29,421.74,478.61,48.090,7.500
1788286903.2060103,371,0,bottle,0.80069,60.04,163.14,228.89,477.74,48.090,7.500
1788286903.3372498,372,0,bottle,0.76688,56.27,162.92,228.82,477.63,48.137,7.500
1788286903.3377252,372,0,bottle,0.76236,272.25,167.08,418.08,478.85,48.137,7.500
1788286903.4734485,373,0,bottle,0.77030,271.04,165.63,416.77,478.50,48.041,7.500
1788286903.4740222,373,0,bottle,0.53348,57.88,162.98,228.20,477.71,48.041,7.500
1788286903.605665,374,0,bottle,0.83957,55.94,163.59,227.09,477.70,48.404,7.500
1788286903.60619,374,0,bottle,0.69621,270.19,166.36,415.37,478.65,48.404,7.500
1788286903.737461,375,0,bottle,0.87674,49.12,157.86,224.31,480.00,48.149,7.500
1788286903.7380168,375,0,bottle,0.73729,268.36,163.37,413.54,478.50,48.149,7.500
1788286903.8738186,376,0,bottle,0.82703,47.13,159.78,223.44,478.16,48.345,7.499
1788286903.8743362,376,0,bottle,0.58536,267.45,162.31,410.74,479.04,48.345,7.499
1788286904.0055952,377,0,bottle,0.86934,47.43,158.40,218.67,480.00,48.178,7.500
1788286904.0061328,377,0,bottle,0.58625,268.75,161.64,411.10,478.95,48.178,7.500
1788286904.1375372,378,0,bottle,0.91744,47.96,160.42,216.21,477.99,48.441,7.500
1788286904.138071,378,0,bottle,0.69221,265.90,161.70,410.28,479.95,48.441,7.500
1788286904.273766,379,0,bottle,0.89330,46.92,160.74,211.58,478.08,48.226,7.499
1788286904.2743363,379,0,bottle,0.74193,263.59,161.22,409.63,479.85,48.226,7.499
1788286904.4054089,380,0,bottle,0.91476,47.45,161.38,215.25,478.04,48.393,7.500
1788286904.4059613,380,0,bottle,0.67039,263.03,161.56,409.23,480.00,48.393,7.500
1788286904.5374718,381,0,bottle,0.87483,46.45,160.24,215.06,478.38,48.493,7.500
1788286904.5380034,381,0,bottle,0.71415,266.07,160.70,409.64,479.71,48.493,7.500
1788286904.67359,382,0,bottle,0.83147,47.54,160.22,212.40,478.03,48.399,7.501
1788286904.6741624,382,0,bottle,0.61844,263.01,161.11,408.36,480.00,48.399,7.501
1788286904.8050287,383,0,bottle,0.85294,45.90,160.43,208.20,478.09,48.536,7.501
1788286904.93745,384,0,bottle,0.89834,45.00,159.51,205.60,478.48,48.521,7.500
1788286904.938036,384,0,bottle,0.70043,259.83,160.89,405.62,478.77,48.521,7.500
1788286905.074072,385,0,bottle,0.82076,35.92,2.10,213.59,480.00,48.445,7.500
1788286905.0745883,385,0,bottle,0.40688,258.16,137.52,406.74,480.00,48.445,7.500
1788286905.075047,385,0,bottle,0.38396,583.31,0.48,640.00,367.69,48.445,7.500
1788286905.2008398,386,,,,,,,,48.470,7.500
1788286905.337448,387,2,mouse,0.81940,0.00,0.00,639.89,477.80,48.938,7.501
1788286905.4687796,388,,,,,,,,48.119,7.500
1788286905.6051579,389,2,mouse,0.35879,0.00,0.00,640.00,480.00,47.969,7.500
1788286905.737181,390,2,mouse,0.75766,0.00,0.00,640.00,473.58,48.508,7.500
1788286905.8730783,391,2,mouse,0.79458,0.00,0.00,640.00,477.97,48.335,7.500
1788286906.0053604,392,2,mouse,0.77184,0.00,0.00,638.39,479.59,48.081,7.500
1788286906.0059073,392,2,mouse,0.42891,1.72,0.00,639.64,142.96,48.081,7.500
1788286906.1370084,393,2,mouse,0.52929,0.00,0.00,640.00,479.57,48.330,7.500
1788286906.2732139,394,2,mouse,0.45082,4.09,0.00,427.29,478.60,48.464,7.500
1788286906.4051657,395,2,mouse,0.40695,460.22,0.00,639.62,192.98,48.479,7.499
1788286906.532887,396,,,,,,,,48.349,7.500
1788286906.673994,397,2,mouse,0.39308,12.41,0.00,430.86,478.47,48.483,7.500
1788286906.8058653,398,2,mouse,0.52888,0.00,0.00,640.00,480.00,48.169,7.500
1788286906.8063858,398,2,mouse,0.36092,532.79,241.88,640.00,476.40,48.169,7.500
1788286906.9369047,399,2,mouse,0.44610,554.70,141.34,640.00,381.86,48.394,7.500
1788286907.073053,400,2,mouse,0.45532,557.64,95.32,640.00,445.65,48.369,7.500
1788286907.2055402,401,2,mouse,0.45669,3.90,0.00,509.07,472.96,48.170,7.500
1788286907.2061174,401,2,mouse,0.38546,536.38,88.60,640.00,371.41,48.170,7.500
1788286907.337639,402,2,mouse,0.46438,498.40,96.43,640.00,398.09,48.540,7.500
1788286907.3382163,402,2,mouse,0.42614,0.00,0.00,638.62,450.14,48.540,7.500
1788286907.4729054,403,2,mouse,0.45320,7.91,82.14,639.78,480.00,48.295,7.500
1788286907.600885,404,,,,,,,,48.443,7.500
1788286907.737934,405,2,mouse,0.68156,0.00,0.55,638.48,476.03,48.763,7.500
1788286907.8693461,406,,,,,,,,48.567,7.500
1788286908.0060797,407,2,mouse,0.70759,0.00,0.00,640.00,474.70,48.790,7.500
1788286908.1379256,408,2,mouse,0.56086,0.00,0.00,640.00,476.35,48.500,7.500
1788286908.2736974,409,2,mouse,0.55842,0.00,0.00,640.00,475.00,48.415,7.500
1788286908.405664,410,2,mouse,0.65643,0.00,0.00,640.00,477.73,48.349,7.500
1788286908.5378745,411,2,mouse,0.61286,0.00,0.00,640.00,472.69,48.498,7.500
